Date,Store_ID,City,Region,Drink_Category,Units_Sold,Revenue,Customer_Count,Latitude,Longitude
2022-08,S003,Chicago,Midwest,Refreshers,110,440.66,166,41.8781,-87.6298
2022-08,S003,Chicago,Midwest,Bakery,85,357.14,116,41.8781,-87.6298
2022-08,S003,Chicago,Midwest,Seasonal,198,648.73,128,41.8781,-87.6298
2022-08,S004,Houston,South,Coffee,109,339.37,173,29.7604,-95.3698
2022-08,S004,Houston,South,Tea,76,448.52,89,29.7604,-95.3698
2022-08,S004,Houston,South,Frappuccino,104,640.91,143,29.7604,-95.3698
2022-08,S004,Houston,South,Refreshers,70,245.53,120,29.7604,-95.3698
2022-08,S004,Houston,South,Bakery,48,166.92,173,29.7604,-95.3698
2022-08,S004,Houston,South,Seasonal,134,854.81,148,29.7604,-95.3698
2022-08,S005,Phoenix,West,Coffee,145,531.16,112,33.4484,-112.074
2022-08,S005,Phoenix,West,Tea,75,473.13,92,33.4484,-112.074
2022-08,S005,Phoenix,West,Frappuccino,112,355.09,155,33.4484,-112.074
2022-08,S005,Phoenix,West,Refreshers,92,564.49,183,33.4484,-112.074
2022-08,S005,Phoenix,West,Bakery,82,529.67,93,33.4484,-112.074
2022-08,S005,Phoenix,West,Seasonal,158,652.93,150,33.4484,-112.074
2022-08,S006,Philadelphia,East,Coffee,111,698.41,85,39.9526,-75.1652
2022-08,S006,Philadelphia,East,Tea,75,363.86,186,39.9526,-75.1652
2022-08,S006,Philadelphia,East,Frappuccino,73,411.99,187,39.9526,-75.1652
2022-08,S006,Philadelphia,East,Refreshers,73,451.5,80,39.9526,-75.1652
2022-08,S006,Philadelphia,East,Bakery,41,179.19,154,39.9526,-75.1652
2022-08,S006,Philadelphia,East,Seasonal,117,515.14,125,39.9526,-75.1652
2022-08,S007,San Antonio,South,Coffee,154,683.12,157,29.4241,-98.4936
2022-08,S007,San Antonio,South,Tea,72,244.78,131,29.4241,-98.4936
2022-08,S007,San Antonio,South,Frappuccino,119,434.55,117,29.4241,-98.4936
2022-08,S007,San Antonio,South,Refreshers,98,360.03,128,29.4241,-98.4936
2022-08,S007,San Antonio,South,Bakery,68,340.23,134,29.4241,-98.4936
2022-08,S007,San Antonio,South,Seasonal,188,696.07,158,29.4241,-98.4936
2022-08,S008,San Diego,West,Coffee,119,637.62,111,32.7157,-117.1611
2022-08,S008,San Diego,West,Tea,71,380.75,175,32.7157,-117.1611
2022-08,S008,San Diego,West,Frappuccino,110,526.05,113,32.7157,-117.1611
2022-08,S008,San Diego,West,Refreshers,58,366.12,103,32.7157,-117.1611
2022-08,S008,San Diego,West,Bakery,48,266.74,160,32.7157,-117.1611
2022-08,S008,San Diego,West,Seasonal,126,706.95,169,32.7157,-117.1611
2022-08,S009,Dallas,South,Coffee,117,682.33,165,32.7767,-96.797
2022-08,S009,Dallas,South,Tea,55,251.1,120,32.7767,-96.797
2022-08,S009,Dallas,South,Frappuccino,111,635.05,165,32.7767,-96.797
2022-08,S009,Dallas,South,Refreshers,79,271.19,82,32.7767,-96.797
2022-08,S009,Dallas,South,Bakery,62,250.04,184,32.7767,-96.797
2022-08,S009,Dallas,South,Seasonal,133,628.1,147,32.7767,-96.797
2022-08,S010,San Jose,West,Coffee,142,838.13,161,37.3382,-121.8863
2022-08,S010,San Jose,West,Tea,83,513.45,132,37.3382,-121.8863
2022-08,S010,San Jose,West,Frappuccino,143,438.88,153,37.3382,-121.8863
2022-08,S010,San Jose,West,Refreshers,71,432.12,182,37.3382,-121.8863
2022-08,S010,San Jose,West,Bakery,67,237.05,141,37.3382,-121.8863
2022-08,S010,San Jose,West,Seasonal,149,698.6,120,37.3382,-121.8863
2022-09,S001,New York,East,Coffee,202,1035.81,136,40.7128,-74.006
2022-09,S001,New York,East,Tea,103,513.42,144,40.7128,-74.006
2022-09,S001,New York,East,Frappuccino,181,794.96,136,40.7128,-74.006
2022-09,S001,New York,East,Refreshers,145,682.48,142,40.7128,-74.006
2022-09,S001,New York,East,Bakery,90,479.08,174,40.7128,-74.006
2022-09,S001,New York,East,Seasonal,212,1259.71,115,40.7128,-74.006
2022-09,S002,Los Angeles,West,Coffee,209,916.93,163,34.0522,-118.2437
2022-09,S002,Los Angeles,West,Tea,110,427.08,90,34.0522,-118.2437
2022-09,S002,Los Angeles,West,Frappuccino,175,592.66,122,34.0522,-118.2437
2022-09,S002,Los Angeles,West,Refreshers,113,660.18,163,34.0522,-118.2437
2022-09,S002,Los Angeles,West,Bakery,72,418.88,173,34.0522,-118.2437
2022-09,S002,Los Angeles,West,Seasonal,211,1066.91,152,34.0522,-118.2437
2022-09,S003,Chicago,Midwest,Coffee,179,681.9,123,41.8781,-87.6298
2022-09,S003,Chicago,Midwest,Tea,110,677.65,167,41.8781,-87.6298
2022-09,S003,Chicago,Midwest,Frappuccino,167,948.4,110,41.8781,-87.6298
2022-09,S003,Chicago,Midwest,Refreshers,119,705.12,199,41.8781,-87.6298
2022-09,S003,Chicago,Midwest,Bakery,77,231.68,89,41.8781,-87.6298
2022-09,S003,Chicago,Midwest,Seasonal,203,897.41,184,41.8781,-87.6298
2022-09,S004,Houston,South,Coffee,133,685.35,116,29.7604,-95.3698
2022-09,S004,Houston,South,Tea,62,322.27,177,29.7604,-95.3698
2022-09,S004,Houston,South,Frappuccino,105,604.03,149,29.7604,-95.3698
2022-09,S004,Houston,South,Refreshers,78,246.5,197,29.7604,-95.3698
2022-09,S004,Houston,South,Bakery,44,173.05,139,29.7604,-95.3698
2022-09,S004,Houston,South,Seasonal,101,399.48,127,29.7604,-95.3698
2022-09,S005,Phoenix,West,Coffee,153,472.99,110,33.4484,-112.074
2022-09,S005,Phoenix,West,Tea,63,257.22,174,33.4484,-112.074
2022-09,S005,Phoenix,West,Frappuccino,134,637.8,191,33.4484,-112.074
2022-09,S005,Phoenix,West,Refreshers,71,215.77,80,33.4484,-112.074
2022-09,S005,Phoenix,West,Bakery,57,362.32,154,33.4484,-112.074
2022-09,S005,Phoenix,West,Seasonal,163,868.68,105,33.4484,-112.074
2022-09,S006,Philadelphia,East,Coffee,97,614.06,179,39.9526,-75.1652
2022-09,S006,Philadelphia,East,Tea,70,434.73,151,39.9526,-75.1652
2022-09,S006,Philadelphia,East,Frappuccino,92,386.5,95,39.9526,-75.1652
2022-09,S006,Philadelphia,East,Refreshers,86,284.62,98,39.9526,-75.1652
2022-09,S006,Philadelphia,East,Bakery,52,314.28,122,39.9526,-75.1652
2022-09,S006,Philadelphia,East,Seasonal,123,400.55,185,39.9526,-75.1652
2022-09,S007,San Antonio,South,Coffee,161,787.75,158,29.4241,-98.4936
2022-09,S007,San Antonio,South,Tea,85,261.51,82,29.4241,-98.4936
2022-09,S007,San Antonio,South,Frappuccino,140,783.79,101,29.4241,-98.4936
2022-09,S007,San Antonio,South,Refreshers,86,305.8,86,29.4241,-98.4936
2022-09,S007,San Antonio,South,Bakery,50,248.52,167,29.4241,-98.4936
2022-09,S007,San Antonio,South,Seasonal,193,931.76,187,29.4241,-98.4936
2022-09,S008,San Diego,West,Coffee,122,605.91,86,32.7157,-117.1611
2022-09,S008,San Diego,West,Tea,71,379.96,103,32.7157,-117.1611
2022-09,S008,San Diego,West,Frappuccino,113,351.72,141,32.7157,-117.1611
2022-09,S008,San Diego,West,Refreshers,74,388.88,155,32.7157,-117.1611
2022-09,S008,San Diego,West,Bakery,57,355.05,122,32.7157,-117.1611
2022-09,S008,San Diego,West,Seasonal,169,568.15,117,32.7157,-117.1611
2022-09,S009,Dallas,South,Coffee,115,540.06,197,32.7767,-96.797
2022-09,S009,Dallas,South,Tea,76,372.0,143,32.7767,-96.797
2022-09,S009,Dallas,South,Frappuccino,103,569.25,152,32.7767,-96.797
2022-09,S009,Dallas,South,Refreshers,78,310.01,171,32.7767,-96.797
2022-09,S009,Dallas,South,Bakery,47,174.53,182,32.7767,-96.797
2022-09,S009,Dallas,South,Seasonal,143,619.51,145,32.7767,-96.797
2022-09,S010,San Jose,West,Coffee,135,638.12,89,37.3382,-121.8863
2022-09,S010,San Jose,West,Tea,73,357.65,123,37.3382,-121.8863
2022-09,S010,San Jose,West,Frappuccino,107,506.7,128,37.3382,-121.8863
2022-09,S010,San Jose,West,Refreshers,88,403.7,155,37.3382,-121.8863
2022-09,S010,San Jose,West,Bakery,60,272.71,185,37.3382,-121.8863
2022-09,S010,San Jose,West,Seasonal,161,533.8,115,37.3382,-121.8863
2022-10,S001,New York,East,Coffee,219,1306.62,118,40.7128,-74.006
2022-10,S001,New York,East,Tea,117,499.6,160,40.7128,-74.006
2022-10,S001,New York,East,Frappuccino,174,955.59,169,40.7128,-74.006
2022-10,S001,New York,East,Refreshers,114,622.45,102,40.7128,-74.006
2022-10,S001,New York,East,Bakery,91,443.0,128,40.7128,-74.006
2022-10,S001,New York,East,Seasonal,219,658.16,116,40.7128,-74.006
2022-10,S002,Los Angeles,West,Coffee,183,585.54,170,34.0522,-118.2437
2022-10,S002,Los Angeles,West,Tea,122,681.16,120,34.0522,-118.2437
2022-10,S002,Los Angeles,West,Frappuccino,185,907.3,156,34.0522,-118.2437
2022-10,S002,Los Angeles,West,Refreshers,148,577.51,189,34.0522,-118.2437
2022-10,S002,Los Angeles,West,Bakery,97,486.15,161,34.0522,-118.2437
2022-10,S002,Los Angeles,West,Seasonal,215,791.19,192,34.0522,-118.2437
2022-10,S003,Chicago,Midwest,Coffee,187,817.56,162,41.8781,-87.6298
2022-10,S003,Chicago,Midwest,Tea,119,591.38,156,41.8781,-87.6298
2022-10,S003,Chicago,Midwest,Frappuccino,160,499.77,129,41.8781,-87.6298
2022-10,S003,Chicago,Midwest,Refreshers,121,458.0,111,41.8781,-87.6298
2022-10,S003,Chicago,Midwest,Bakery,69,368.73,119,41.8781,-87.6298
2022-10,S003,Chicago,Midwest,Seasonal,204,955.91,198,41.8781,-87.6298
2022-10,S004,Houston,South,Coffee,117,502.06,133,29.7604,-95.3698
2022-10,S004,Houston,South,Tea,61,366.89,135,29.7604,-95.3698
2022-10,S004,Houston,South,Frappuccino,105,625.49,85,29.7604,-95.3698
2022-10,S004,Houston,South,Refreshers,87,296.09,184,29.7604,-95.3698
2022-10,S004,Houston,South,Bakery,40,252.25,112,29.7604,-95.3698
2022-10,S004,Houston,South,Seasonal,136,873.98,125,29.7604,-95.3698
2022-10,S005,Phoenix,West,Coffee,140,703.36,186,33.4484,-112.074
2022-10,S005,Phoenix,West,Tea,66,250.26,100,33.4484,-112.074
2022-10,S005,Phoenix,West,Frappuccino,129,399.98,151,33.4484,-112.074
2022-10,S005,Phoenix,West,Refreshers,93,318.92,100,33.4484,-112.074
2022-10,S005,Phoenix,West,Bakery,54,228.3,166,33.4484,-112.074
2022-10,S005,Phoenix,West,Seasonal,159,913.86,93,33.4484,-112.074
2022-10,S006,Philadelphia,East,Coffee,101,480.57,104,39.9526,-75.1652
2022-10,S006,Philadelphia,East,Tea,61,288.52,164,39.9526,-75.1652
2022-10,S006,Philadelphia,East,Frappuccino,97,411.34,122,39.9526,-75.1652
2022-10,S006,Philadelphia,East,Refreshers,61,196.49,161,39.9526,-75.1652
2022-10,S006,Philadelphia,East,Bakery,47,198.2,82,39.9526,-75.1652
2022-10,S006,Philadelphia,East,Seasonal,113,498.59,134,39.9526,-75.1652
2022-10,S007,San Antonio,South,Coffee,147,901.93,118,29.4241,-98.4936
2022-10,S007,San Antonio,South,Tea,86,434.3,131,29.4241,-98.4936
2022-10,S007,San Antonio,South,Frappuccino,160,756.99,170,29.4241,-98.4936
2022-10,S007,San Antonio,South,Refreshers,107,615.22,97,29.4241,-98.4936
2022-10,S007,San Antonio,South,Bakery,67,410.52,189,29.4241,-98.4936
2022-10,S007,San Antonio,South,Seasonal,177,787.72,144,29.4241,-98.4936
2022-10,S008,San Diego,West,Coffee,107,608.16,173,32.7157,-117.1611
2022-10,S008,San Diego,West,Tea,66,370.06,175,32.7157,-117.1611
2022-10,S008,San Diego,West,Frappuccino,111,546.9,179,32.7157,-117.1611
2022-10,S008,San Diego,West,Refreshers,78,360.97,181,32.7157,-117.1611
2022-10,S008,San Diego,West,Bakery,44,163.37,80,32.7157,-117.1611
2022-10,S008,San Diego,West,Seasonal,153,698.86,184,32.7157,-117.1611
2022-10,S009,Dallas,South,Coffee,127,607.1,188,32.7767,-96.797
2022-10,S009,Dallas,South,Tea,82,328.66,165,32.7767,-96.797
2022-10,S009,Dallas,South,Frappuccino,107,610.32,154,32.7767,-96.797
2022-10,S009,Dallas,South,Refreshers,80,312.0,174,32.7767,-96.797
2022-10,S009,Dallas,South,Bakery,52,330.66,150,32.7767,-96.797
2022-10,S009,Dallas,South,Seasonal,151,970.19,121,32.7767,-96.797
2022-10,S010,San Jose,West,Coffee,128,438.94,161,37.3382,-121.8863
2022-10,S010,San Jose,West,Tea,75,450.42,159,37.3382,-121.8863
2022-10,S010,San Jose,West,Frappuccino,128,821.22,156,37.3382,-121.8863
2022-10,S010,San Jose,West,Refreshers,80,389.14,113,37.3382,-121.8863
2022-10,S010,San Jose,West,Bakery,53,199.2,158,37.3382,-121.8863
2022-10,S010,San Jose,West,Seasonal,162,666.72,119,37.3382,-121.8863
2022-11,S001,New York,East,Coffee,215,1173.67,84,40.7128,-74.006
2022-11,S001,New York,East,Tea,111,448.5,181,40.7128,-74.006
2022-11,S001,New York,East,Frappuccino,187,1012.83,127,40.7128,-74.006
2022-11,S001,New York,East,Refreshers,128,661.14,190,40.7128,-74.006
2022-11,S001,New York,East,Bakery,86,558.27,174,40.7128,-74.006
2022-11,S001,New York,East,Seasonal,238,862.7,150,40.7128,-74.006
2022-11,S002,Los Angeles,West,Coffee,206,1186.58,160,34.0522,-118.2437
2022-11,S002,Los Angeles,West,Tea,103,618.1,97,34.0522,-118.2437
2022-11,S002,Los Angeles,West,Frappuccino,180,1124.66,155,34.0522,-118.2437
2022-11,S002,Los Angeles,West,Refreshers,127,549.85,155,34.0522,-118.2437
2022-11,S002,Los Angeles,West,Bakery,89,447.99,199,34.0522,-118.2437
2022-11,S002,Los Angeles,West,Seasonal,200,813.31,94,34.0522,-118.2437
2022-11,S003,Chicago,Midwest,Coffee,197,933.07,143,41.8781,-87.6298
2022-11,S003,Chicago,Midwest,Tea,140,820.17,184,41.8781,-87.6298
2022-11,S003,Chicago,Midwest,Frappuccino,148,827.75,174,41.8781,-87.6298
2022-11,S003,Chicago,Midwest,Refreshers,113,559.06,147,41.8781,-87.6298
2022-11,S003,Chicago,Midwest,Bakery,81,341.18,81,41.8781,-87.6298
2022-11,S003,Chicago,Midwest,Seasonal,184,1103.78,162,41.8781,-87.6298
2022-11,S004,Houston,South,Coffee,109,521.82,174,29.7604,-95.3698
2022-11,S004,Houston,South,Tea,54,191.63,132,29.7604,-95.3698
2022-11,S004,Houston,South,Frappuccino,92,464.64,116,29.7604,-95.3698
2022-11,S004,Houston,South,Refreshers,70,212.71,101,29.7604,-95.3698
2022-11,S004,Houston,South,Bakery,40,242.58,171,29.7604,-95.3698
2022-11,S004,Houston,South,Seasonal,108,353.77,81,29.7604,-95.3698
2022-11,S005,Phoenix,West,Coffee,133,487.88,167,33.4484,-112.074
2022-11,S005,Phoenix,West,Tea,73,416.87,144,33.4484,-112.074
2022-11,S005,Phoenix,West,Frappuccino,120,697.73,184,33.4484,-112.074
2022-11,S005,Phoenix,West,Refreshers,80,449.38,106,33.4484,-112.074
2022-11,S005,Phoenix,West,Bakery,58,366.39,123,33.4484,-112.074
2022-11,S005,Phoenix,West,Seasonal,140,861.49,193,33.4484,-112.074
2022-11,S006,Philadelphia,East,Coffee,98,343.56,197,39.9526,-75.1652
2022-11,S006,Philadelphia,East,Tea,70,379.08,148,39.9526,-75.1652
2022-11,S006,Philadelphia,East,Frappuccino,104,427.14,179,39.9526,-75.1652
2022-11,S006,Philadelphia,East,Refreshers,61,246.11,164,39.9526,-75.1652
2022-11,S006,Philadelphia,East,Bakery,56,292.78,198,39.9526,-75.1652
2022-11,S006,Philadelphia,East,Seasonal,118,460.28,189,39.9526,-75.1652
2022-11,S007,San Antonio,South,Coffee,141,818.9,161,29.4241,-98.4936
2022-11,S007,San Antonio,South,Tea,96,354.38,117,29.4241,-98.4936
2022-11,S007,San Antonio,South,Frappuccino,135,479.84,188,29.4241,-98.4936
2022-11,S007,San Antonio,South,Refreshers,110,514.22,141,29.4241,-98.4936
2022-11,S007,San Antonio,South,Bakery,60,373.83,188,29.4241,-98.4936
2022-11,S007,San Antonio,South,Seasonal,157,680.81,139,29.4241,-98.4936
2022-11,S008,San Diego,West,Coffee,108,538.38,193,32.7157,-117.1611
2022-11,S008,San Diego,West,Tea,74,460.81,99,32.7157,-117.1611
2022-11,S008,San Diego,West,Frappuccino,125,424.85,85,32.7157,-117.1611
2022-11,S008,San Diego,West,Refreshers,88,389.42,81,32.7157,-117.1611
2022-11,S008,San Diego,West,Bakery,47,141.63,155,32.7157,-117.1611
2022-11,S008,San Diego,West,Seasonal,132,566.66,140,32.7157,-117.1611
2022-11,S009,Dallas,South,Coffee,115,665.23,157,32.7767,-96.797
2022-11,S009,Dallas,South,Tea,90,526.85,184,32.7767,-96.797
2022-11,S009,Dallas,South,Frappuccino,124,496.07,151,32.7767,-96.797
2022-11,S009,Dallas,South,Refreshers,78,400.96,173,32.7767,-96.797
2022-11,S009,Dallas,South,Bakery,59,311.44,82,32.7767,-96.797
2022-11,S009,Dallas,South,Seasonal,149,826.35,123,32.7767,-96.797
2022-11,S010,San Jose,West,Coffee,146,470.91,107,37.3382,-121.8863
2022-11,S010,San Jose,West,Tea,81,326.23,142,37.3382,-121.8863
2022-11,S010,San Jose,West,Frappuccino,120,753.34,90,37.3382,-121.8863
2022-11,S010,San Jose,West,Refreshers,95,454.33,103,37.3382,-121.8863
2022-11,S010,San Jose,West,Bakery,64,216.92,154,37.3382,-121.8863
2022-11,S010,San Jose,West,Seasonal,148,790.8,167,37.3382,-121.8863
2022-12,S001,New York,East,Coffee,203,742.65,198,40.7128,-74.006
2022-12,S001,New York,East,Tea,122,758.92,113,40.7128,-74.006
2022-12,S001,New York,East,Frappuccino,191,715.92,193,40.7128,-74.006
2022-12,S001,New York,East,Refreshers,148,534.95,152,40.7128,-74.006
2022-12,S001,New York,East,Bakery,108,598.07,156,40.7128,-74.006
2022-12,S001,New York,East,Seasonal,240,963.75,149,40.7128,-74.006
2022-12,S002,Los Angeles,West,Coffee,184,1164.7,174,34.0522,-118.2437
2022-12,S002,Los Angeles,West,Tea,116,546.44,128,34.0522,-118.2437
2022-12,S002,Los Angeles,West,Frappuccino,155,468.98,94,34.0522,-118.2437
2022-12,S002,Los Angeles,West,Refreshers,135,593.86,93,34.0522,-118.2437
2022-12,S002,Los Angeles,West,Bakery,93,326.03,83,34.0522,-118.2437
2022-12,S002,Los Angeles,West,Seasonal,256,835.6,120,34.0522,-118.2437
2022-12,S003,Chicago,Midwest,Coffee,190,1161.36,193,41.8781,-87.6298
2022-12,S003,Chicago,Midwest,Tea,103,354.86,118,41.8781,-87.6298
2022-12,S003,Chicago,Midwest,Frappuccino,174,797.45,154,41.8781,-87.6298
2022-12,S003,Chicago,Midwest,Refreshers,132,467.82,106,41.8781,-87.6298
2022-12,S003,Chicago,Midwest,Bakery,61,277.01,88,41.8781,-87.6298
2022-12,S003,Chicago,Midwest,Seasonal,186,751.56,159,41.8781,-87.6298
2022-12,S004,Houston,South,Coffee,99,378.44,173,29.7604,-95.3698
2022-12,S004,Houston,South,Tea,48,249.21,81,29.7604,-95.3698
2022-12,S004,Houston,South,Frappuccino,102,548.13,187,29.7604,-95.3698
2022-12,S004,Houston,South,Refreshers,65,310.5,179,29.7604,-95.3698
2022-12,S004,Houston,South,Bakery,43,192.88,167,29.7604,-95.3698
2022-12,S004,Houston,South,Seasonal,123,553.37,182,29.7604,-95.3698
2022-12,S005,Phoenix,West,Coffee,136,592.3,92,33.4484,-112.074
2022-12,S005,Phoenix,West,Tea,70,352.49,135,33.4484,-112.074
2022-12,S005,Phoenix,West,Frappuccino,107,481.54,164,33.4484,-112.074
2022-12,S005,Phoenix,West,Refreshers,73,407.08,104,33.4484,-112.074
2022-12,S005,Phoenix,West,Bakery,58,174.99,181,33.4484,-112.074
2022-12,S005,Phoenix,West,Seasonal,174,1061.87,132,33.4484,-112.074
2022-12,S006,Philadelphia,East,Coffee,101,540.0,92,39.9526,-75.1652
2022-12,S006,Philadelphia,East,Tea,58,221.66,98,39.9526,-75.1652
2022-12,S006,Philadelphia,East,Frappuccino,87,405.77,154,39.9526,-75.1652
2022-12,S006,Philadelphia,East,Refreshers,77,318.46,85,39.9526,-75.1652
2022-12,S006,Philadelphia,East,Bakery,41,218.4,186,39.9526,-75.1652
2022-12,S006,Philadelphia,East,Seasonal,114,534.45,141,39.9526,-75.1652
2022-12,S007,San Antonio,South,Coffee,169,984.77,142,29.4241,-98.4936
2022-12,S007,San Antonio,South,Tea,77,284.74,158,29.4241,-98.4936
2022-12,S007,San Antonio,South,Frappuccino,130,520.66,154,29.4241,-98.4936
2022-12,S007,San Antonio,South,Refreshers,107,618.03,96,29.4241,-98.4936
2022-12,S007,San Antonio,South,Bakery,69,413.91,193,29.4241,-98.4936
2022-12,S007,San Antonio,South,Seasonal,185,645.99,192,29.4241,-98.4936
2022-12,S008,San Diego,West,Coffee,109,550.9,82,32.7157,-117.1611
2022-12,S008,San Diego,West,Tea,53,212.22,86,32.7157,-117.1611
2022-12,S008,San Diego,West,Frappuccino,112,723.66,198,32.7157,-117.1611
2022-12,S008,San Diego,West,Refreshers,73,427.81,139,32.7157,-117.1611
2022-12,S008,San Diego,West,Bakery,51,206.69,117,32.7157,-117.1611
2022-12,S008,San Diego,West,Seasonal,163,934.34,148,32.7157,-117.1611
2022-12,S009,Dallas,South,Coffee,130,839.45,155,32.7767,-96.797
2022-12,S009,Dallas,South,Tea,58,369.84,127,32.7767,-96.797
2022-12,S009,Dallas,South,Frappuccino,110,359.52,181,32.7767,-96.797
2022-12,S009,Dallas,South,Refreshers,76,392.42,139,32.7767,-96.797
2022-12,S009,Dallas,South,Bakery,67,224.05,102,32.7767,-96.797
2022-12,S009,Dallas,South,Seasonal,128,758.95,154,32.7767,-96.797
2022-12,S010,San Jose,West,Coffee,128,431.46,148,37.3382,-121.8863
2022-12,S010,San Jose,West,Tea,70,340.28,83,37.3382,-121.8863
2022-12,S010,San Jose,West,Frappuccino,117,611.92,94,37.3382,-121.8863
2022-12,S010,San Jose,West,Refreshers,97,618.87,183,37.3382,-121.8863
2022-12,S010,San Jose,West,Bakery,51,289.77,118,37.3382,-121.8863
2022-12,S010,San Jose,West,Seasonal,153,879.47,144,37.3382,-121.8863
2023-01,S001,New York,East,Coffee,201,828.8,180,40.7128,-74.006
2023-01,S001,New York,East,Tea,113,527.64,175,40.7128,-74.006
2023-01,S001,New York,East,Frappuccino,175,558.35,195,40.7128,-74.006
2023-01,S001,New York,East,Refreshers,137,509.33,191,40.7128,-74.006
2023-01,S001,New York,East,Bakery,99,339.17,142,40.7128,-74.006
2023-01,S001,New York,East,Seasonal,247,1460.22,127,40.7128,-74.006
2023-01,S002,Los Angeles,West,Coffee,204,895.33,166,34.0522,-118.2437
2023-01,S002,Los Angeles,West,Tea,85,528.48,138,34.0522,-118.2437
2023-01,S002,Los Angeles,West,Frappuccino,153,620.42,93,34.0522,-118.2437
2023-01,S002,Los Angeles,West,Refreshers,124,797.59,137,34.0522,-118.2437
2023-01,S002,Los Angeles,West,Bakery,88,307.76,162,34.0522,-118.2437
2023-01,S002,Los Angeles,West,Seasonal,245,743.44,145,34.0522,-118.2437
2023-01,S003,Chicago,Midwest,Coffee,168,649.51,167,41.8781,-87.6298
2023-01,S003,Chicago,Midwest,Tea,112,501.91,189,41.8781,-87.6298
2023-01,S003,Chicago,Midwest,Frappuccino,157,867.98,186,41.8781,-87.6298
2023-01,S003,Chicago,Midwest,Refreshers,124,522.33,156,41.8781,-87.6298
2023-01,S003,Chicago,Midwest,Bakery,88,549.33,88,41.8781,-87.6298
2023-01,S003,Chicago,Midwest,Seasonal,217,875.45,105,41.8781,-87.6298
2023-01,S004,Houston,South,Coffee,108,455.51,147,29.7604,-95.3698
2023-01,S004,Houston,South,Tea,71,296.2,171,29.7604,-95.3698
2023-01,S004,Houston,South,Frappuccino,101,423.38,186,29.7604,-95.3698
2023-01,S004,Houston,South,Refreshers,97,334.68,152,29.7604,-95.3698
2023-01,S004,Houston,South,Bakery,46,176.66,168,29.7604,-95.3698
2023-01,S004,Houston,South,Seasonal,124,548.8,154,29.7604,-95.3698
2023-01,S005,Phoenix,West,Coffee,121,706.87,158,33.4484,-112.074
2023-01,S005,Phoenix,West,Tea,70,380.75,136,33.4484,-112.074
2023-01,S005,Phoenix,West,Frappuccino,101,651.55,124,33.4484,-112.074
2023-01,S005,Phoenix,West,Refreshers,82,376.4,138,33.4484,-112.074
2023-01,S005,Phoenix,West,Bakery,61,291.21,118,33.4484,-112.074
2023-01,S005,Phoenix,West,Seasonal,143,661.68,106,33.4484,-112.074
2023-01,S006,Philadelphia,East,Coffee,101,568.48,182,39.9526,-75.1652
2023-01,S006,Philadelphia,East,Tea,64,277.66,86,39.9526,-75.1652
2023-01,S006,Philadelphia,East,Frappuccino,82,345.34,101,39.9526,-75.1652
2023-01,S006,Philadelphia,East,Refreshers,67,422.2,121,39.9526,-75.1652
2023-01,S006,Philadelphia,East,Bakery,51,216.88,84,39.9526,-75.1652
2023-01,S006,Philadelphia,East,Seasonal,111,493.01,180,39.9526,-75.1652
2023-01,S007,San Antonio,South,Coffee,154,763.39,144,29.4241,-98.4936
2023-01,S007,San Antonio,South,Tea,98,552.46,188,29.4241,-98.4936
2023-01,S007,San Antonio,South,Frappuccino,117,710.92,188,29.4241,-98.4936
2023-01,S007,San Antonio,South,Refreshers,108,450.43,107,29.4241,-98.4936
2023-01,S007,San Antonio,South,Bakery,61,287.22,139,29.4241,-98.4936
2023-01,S007,San Antonio,South,Seasonal,171,573.66,84,29.4241,-98.4936
2023-01,S008,San Diego,West,Coffee,98,361.39,193,32.7157,-117.1611
2023-01,S008,San Diego,West,Tea,63,305.38,179,32.7157,-117.1611
2023-01,S008,San Diego,West,Frappuccino,108,346.77,175,32.7157,-117.1611
2023-01,S008,San Diego,West,Refreshers,67,314.63,147,32.7157,-117.1611
2023-01,S008,San Diego,West,Bakery,61,320.14,116,32.7157,-117.1611
2023-01,S008,San Diego,West,Seasonal,134,721.25,172,32.7157,-117.1611
2023-01,S009,Dallas,South,Coffee,123,523.98,83,32.7767,-96.797
2023-01,S009,Dallas,South,Tea,81,498.21,169,32.7767,-96.797
2023-01,S009,Dallas,South,Frappuccino,115,520.71,176,32.7767,-96.797
2023-01,S009,Dallas,South,Refreshers,88,531.31,138,32.7767,-96.797
2023-01,S009,Dallas,South,Bakery,50,212.98,166,32.7767,-96.797
2023-01,S009,Dallas,South,Seasonal,174,846.37,178,32.7767,-96.797
2023-01,S010,San Jose,West,Coffee,131,506.38,137,37.3382,-121.8863
2023-01,S010,San Jose,West,Tea,71,217.66,153,37.3382,-121.8863
2023-01,S010,San Jose,West,Frappuccino,118,445.69,141,37.3382,-121.8863
2023-01,S010,San Jose,West,Refreshers,96,377.33,149,37.3382,-121.8863
2023-01,S010,San Jose,West,Bakery,60,288.54,82,37.3382,-121.8863
2023-01,S010,San Jose,West,Seasonal,148,547.48,86,37.3382,-121.8863
2023-02,S001,New York,East,Coffee,227,1027.04,99,40.7128,-74.006
2023-02,S001,New York,East,Tea,124,706.12,183,40.7128,-74.006
2023-02,S001,New York,East,Frappuccino,166,871.4,90,40.7128,-74.006
2023-02,S001,New York,East,Refreshers,140,723.89,194,40.7128,-74.006
2023-02,S001,New York,East,Bakery,97,318.11,82,40.7128,-74.006
